cluster,global_distance,global_tfidf,local_distance,radious,word
1,262,0.0165484619,90,277.02707448911923,forearm
1,272,0.0087635904,80,283.5207223467096,badu
1,281,0.0011092481,0,281.0,abdullah_bin_mirda
1,52,0.1210958969,92,105.67875850898325,none
1,272,0.0087635904,90,286.5030540849434,crime
1,278,0.0039362872,75,287.9392296996017,majest
1,257,0.0189711301,84,270.37936311782374,tonight
1,260,0.0209410422,81,272.32517327636094,grain
1,274,0.0072301845,87,287.4804341168282,abdur_rahman_bin_abi
1,274,0.0099415037,87,287.4804341168282,that_ibn_abba
1,249,0.0281656876,96,266.865134478073,distanc
1,258,0.0213976903,95,274.93453766305896,congreg
1,258,0.0198692839,95,274.93453766305896,buy
1,273,0.0080044160,88,286.8327038536575,success
1,265,0.0218451824,94,281.1778796420515,manumit
1,278,0.0039362872,75,287.9392296996017,journey_food
1,184,0.0714477765,93,206.1674077054858,eye
1,281,0.0011092481,0,281.0,illa_l_lah
1,152,0.1210342042,87,175.13708916160505,angel
1,279,0.0030436677,66,286.70019183809416,was_salawatu
1,281,0.0011092481,0,281.0,senseless
1,271,0.0103736669,81,282.8462479864281,posit
1,264,0.0200423649,94,280.2356151526783,key
1,281,0.0011092481,0,281.0,surat_annisa
1,279,0.0030436677,66,286.70019183809416,musab
1,210,0.0444824655,87,227.3081608741754,khaibar
1,266,0.0155208978,93,281.78892810044897,hope
1,276,0.0084429508,83,288.20999288713085,ride
1,263,0.0206618702,78,274.32280255202994,interpret
1,280,0.0021077134,50,284.42925306655786,al_batsha
1,280,0.0021077134,0,280.0,__say
1,49,0.1376033737,99,110.46266337545913,woman
1,280,0.0021077134,50,284.42925306655786,muadha
1,186,0.0793202386,88,205.7668583615933,religion
1,275,0.0064390455,71,284.0176050881353,dihya
1,96,0.1286880132,94,134.35773144854747,tribe
1,200,0.0492224360,85,217.3131381210073,sufyan
1,241,0.0381331366,97,259.7883754135277,date_palm
1,281,0.0011092481,0,281.0,ring____a
1,275,0.0119582274,85,287.8367592924851,amri
