cluster,global_distance,global_tfidf,local_distance,radious,word
1,2240,0.0011092481,0,2240.0,continu
1,2220,0.0250133376,66,2220.980864393028,love
1,2238,0.0040582235,0,2238.0,demon
1,2221,0.0496453856,65,2221.950944553007,rock
1,2219,0.0170630714,68,2220.041666275658,abdullah_bin_abu
1,2234,0.0064390455,85,2235.616469790827,ukhari
1,2236,0.0047958224,40,2236.357753133429,jadhaa
1,2240,0.0022184962,0,2240.0,food_contain
1,2235,0.0056286338,66,2235.9742842886185,__and
1,2230,0.0121026113,36,2230.2905640297186,bring
1,2156,0.0649011037,80,2157.4837195214245,feet
1,2240,0.0011092481,0,2240.0,kinda
1,2240,0.0011092481,0,2240.0,between
1,2240,0.0011092481,0,2240.0,acquaint
1,2240,0.0011092481,0,2240.0,luqatt
1,2239,0.0042154269,50,2239.558215363021,swore
1,2238,0.0030436677,66,2238.9729788454347,twilight
1,2240,0.0011092481,0,2240.0,radianc
1,2239,0.0021077134,0,2239.0,braveri
1,2238,0.0030436677,0,2238.0,qazaa
1,2240,0.0011092481,0,2240.0,haraira
1,2233,0.0072301845,75,2234.2591613329014,alaikum
1,2240,0.0011092481,0,2240.0,ajjuhani
1,2240,0.0011092481,0,2240.0,then_ibn_quhafa
1,2240,0.0011092481,0,2240.0,al_marur_bin_suwaid
1,2233,0.0072301845,75,2234.2591613329014,qasab
1,2239,0.0021077134,0,2239.0,visibl
1,2240,0.0011092481,0,2240.0,cam
1,2234,0.0064390455,85,2235.616469790827,non_believ
1,2240,0.0011092481,0,2240.0,hazali
1,2236,0.0047958224,60,2236.8048640862708,bam
1,2240,0.0011092481,0,2240.0,zaid_bin_ad_dathina
1,2240,0.0011092481,0,2240.0,qalaba
1,2196,0.0306405863,53,2196.639478840349,sahl
1,2239,0.0021077134,50,2239.558215363021,aba_l_qasim
1,2236,0.0047958224,20,2236.0894436493368,ash_hal
1,2240,0.0011092481,0,2240.0,book__and
1,2240,0.0011092481,0,2240.0,nar
1,2239,0.0021077134,50,2239.558215363021,fifth
1,2233,0.0072301845,75,2234.2591613329014,cotton
1,2240,0.0011092481,0,2240.0,firewood
1,2239,0.0021077134,50,2239.558215363021,mixtur
1,2223,0.0208440595,38,2223.324762602171,breast
1,2230,0.0121026113,54,2230.6537158420624,proof
1,2240,0.0011092481,0,2240.0,surat_ul_fatiha
1,2240,0.0011092481,0,2240.0,shabi
1,2221,0.0157604399,70,2222.102832904004,uthman_bin_affan
1,2234,0.0110383638,28,2234.175463118329,ant
1,2240,0.0011092481,0,2240.0,houri
1,2235,0.0103191620,50,2235.559214156494,bag
1,2240,0.0011092481,0,2240.0,bakr_bin_abdur_rahman
1,2240,0.0011092481,0,2240.0,berti
1,2237,0.0039362872,25,2237.139691659866,hip
1,2239,0.0021077134,0,2239.0,merciless
1,2240,0.0011092481,0,2240.0,as_sawwai
1,2090,0.0879950403,68,2091.1059274938702,bint
1,2240,0.0011092481,0,2240.0,khalid_bin_alwalid
1,2193,0.0551262155,62,2193.876249928423,she_camel
1,2238,0.0040582235,66,2238.9729788454347,nake
1,2238,0.0030436677,66,2238.9729788454347,grand_fath
1,1964,0.1205336861,68,1965.1768368266505,quran
1,2236,0.0067141513,20,2236.0894436493368,brethren
1,2240,0.0011092481,0,2240.0,antal_ghafururrahim
1,2236,0.0047958224,60,2236.8048640862708,disgrac
1,2237,0.0039362872,75,2238.256911080585,brain
1,2231,0.0087635904,10,2231.0224113621093,lahab
1,2208,0.0245547020,81,2209.485234166547,revel
1,2234,0.0064390455,71,2235.1279605427517,muhammad_bin_sirin
1,2240,0.0011092481,0,2240.0,hisham_bin_ursa
1,2234,0.0064390455,28,2234.175463118329,movement
1,2233,0.0108452768,50,2233.5597148945894,hide
1,2216,0.0227653561,64,2216.9239950886904,desert
1,2239,0.0031615701,50,2239.558215363021,equip
1,2240,0.0011092481,0,2240.0,aim
1,2240,0.0011092481,0,2240.0,struck
1,2239,0.0084308537,0,2239.0,said_bin_al_mualla
1,2227,0.0141777985,64,2227.9194330136806,screen
1,2240,0.0011092481,0,2240.0,al_ashira
1,2238,0.0030436677,66,2238.9729788454347,ibrahima
1,2239,0.0021077134,0,2239.0,mabad
1,2240,0.0011092481,0,2240.0,ah
1,2240,0.0011092481,0,2240.0,collarbon
1,2240,0.0011092481,0,2240.0,azd
1,2240,0.0011092481,0,2240.0,shin
1,2236,0.0095916448,40,2236.357753133429,adulteri
1,2240,0.0011092481,0,2240.0,hibban_bin_atiyya
1,2233,0.0117490499,87,2234.694162519784,leaf
1,2240,0.0011092481,0,2240.0,quiliti
1,2237,0.0039362872,50,2237.5587143134367,realiti
1,2238,0.0081164471,0,2238.0,court
1,2240,0.0011092481,0,2240.0,faculti
1,2084,0.1260329380,65,2085.0134292133466,month
1,2239,0.0021077134,50,2239.558215363021,mutarrif
1,2238,0.0030436677,33,2238.243284363878,mabrur
1,2240,0.0011092481,0,2240.0,annajwa
1,2240,0.0077647369,0,2240.0,said_bin_ubaidullah
1,1977,0.1166040973,56,1977.79296186431,paradis
1,2235,0.0056286338,66,2235.9742842886185,prelslam
1,2240,0.0011092481,0,2240.0,as_safar
1,2238,0.0040582235,66,2238.9729788454347,fold
1,2240,0.0011092481,0,2240.0,azzaura
1,2173,0.0481643092,79,2174.4355589439756,sermon
1,2116,0.0722517327,59,2116.8223827236898,did
1,2239,0.0021077134,50,2239.558215363021,wuhaib
1,2240,0.0011092481,0,2240.0,amen
1,2234,0.0064390455,85,2235.616469790827,sana
1,2237,0.0039362872,0,2237.0,bihi
1,2239,0.0021077134,0,2239.0,hamza_bin_abdullah
1,2240,0.0011092481,0,2240.0,qatada_bin_an_nauman
1,2240,0.0011092481,0,2240.0,tach
1,2054,0.1182362235,59,2054.847196265455,anyth
1,2240,0.0011092481,0,2240.0,aqsa
1,2222,0.0150990590,63,2222.8929348936263,mudd
1,2228,0.0143380278,46,2228.474814755599,thief
1,2197,0.0314596070,63,2197.90309158525,friend
1,2240,0.0011092481,0,2240.0,zalamtu
1,2240,0.0011092481,0,2240.0,umamah
1,2236,0.0047958224,20,2236.0894436493368,egg
1,2240,0.0066554887,0,2240.0,leper
1,2240,0.0022184962,0,2240.0,wilder
1,2218,0.0230934000,65,2218.9522302203804,trial
1,2228,0.0126512010,61,2228.8348974295964,comparison
1,2228,0.0143380278,53,2228.6302968415375,calam
1,2237,0.0039362872,75,2238.256911080585,yaghuth
1,2240,0.0022184962,0,2240.0,said_bin_malik
1,2240,0.0011092481,0,2240.0,suratad_dahr
1,2161,0.0488920678,70,2162.1334371402704,shall
1,2236,0.0105508092,20,2236.0894436493368,funer
1,2233,0.0072301845,12,2233.0322433856613,muait
1,2225,0.0187884552,56,2225.704607534432,fill
1,2232,0.0080044160,11,2232.027105570181,stomach
1,2240,0.0011092481,0,2240.0,subai
1,2236,0.0047958224,40,2236.357753133429,bismika
1,2240,0.0011092481,0,2240.0,alf
1,2212,0.0214395814,82,2213.519369691623,sunna
1,2240,0.0011092481,0,2240.0,harun
1,2233,0.0090377307,50,2233.5597148945894,rule
1,2232,0.0080044160,66,2232.9755932387616,al_aslami
1,2195,0.0630506438,78,2196.385439762338,ring
1,2217,0.0183408774,41,2217.379083512785,mudar
1,2228,0.0143380278,53,2228.6302968415375,ransom
1,2240,0.0011092481,0,2240.0,tahfazu
1,2235,0.0056286338,33,2235.243610884505,again
1,2236,0.0047958224,40,2236.357753133429,ukl
1,2231,0.0087635904,60,2231.806667254133,amir
1,2240,0.0011092481,0,2240.0,jurm
1,2240,0.0011092481,0,2240.0,privat
1,2240,0.0011092481,0,2240.0,pull__may
1,2240,0.0011092481,0,2240.0,col
1,2240,0.0011092481,0,2240.0,malik_bin_abi
1,2240,0.0011092481,0,2240.0,honestli
1,2234,0.0064390455,57,2234.727052684511,chanc
1,2240,0.0011092481,0,2240.0,at_tufail_bin_amr
1,2239,0.0021077134,0,2239.0,bari
1,2240,0.0011092481,0,2240.0,teak
1,2235,0.0075048451,83,2236.5406323158986,oppressor
1,2240,0.0011092481,0,2240.0,fame
1,2240,0.0011092481,0,2240.0,rak
1,2238,0.0030436677,66,2238.9729788454347,laka_l_hamd
1,2235,0.0065667395,16,2235.0572699597656,employe
1,1851,0.1515318293,58,1851.9084750602553,umar
1,2239,0.0021077134,0,2239.0,ubaida_bin_aljarrah
1,2234,0.0082787728,28,2234.175463118329,buttock
1,2236,0.0047958224,60,2236.8048640862708,lake
1,2240,0.0011092481,0,2240.0,ghuraf
1,2240,0.0011092481,0,2240.0,ordain
1,2240,0.0011092481,0,2240.0,rauh
1,2235,0.0056286338,33,2235.243610884505,hillock
1,2240,0.0011092481,0,2240.0,surnam
1,2237,0.0088566461,50,2237.5587143134367,said_bin_al_a
1,2237,0.0039362872,75,2238.256911080585,convent
1,2240,0.0011092481,0,2240.0,exalt
1,2240,0.0011092481,0,2240.0,rabla
1,2227,0.0125098222,50,2227.561222503211,bank
1,2239,0.0021077134,50,2239.558215363021,ghazwat
1,2235,0.0065667395,33,2235.243610884505,beat
1,2240,0.0011092481,0,2240.0,al_bar_a_bin_azib
1,2234,0.0064390455,14,2234.043867071549,utba_bin_rabia
1,2239,0.0021077134,0,2239.0,zulman
1,2240,0.0011092481,0,2240.0,regu
1,2235,0.0056286338,50,2235.559214156494,sahl_bin_hunaif
1,2234,0.0101185001,0,2234.0,load
1,2240,0.0011092481,0,2240.0,addukhan_44
1,2237,0.0039362872,25,2237.139691659866,faghfirli
1,2238,0.0101455588,66,2238.9729788454347,li
1,2237,0.0049203590,50,2237.5587143134367,ighfirli
1,2240,0.0011092481,0,2240.0,ghunthar
1,2238,0.0030436677,66,2238.9729788454347,tasllm
1,2239,0.0021077134,50,2239.558215363021,surat_baraa
1,2240,0.0011092481,0,2240.0,against
1,2211,0.0264533913,73,2212.204782564218,tomorrow
1,2232,0.0080044160,55,2232.6775405328913,region
1,2240,0.0033277444,0,2240.0,bil_lah
1,2219,0.0170630714,86,2220.6658911236514,everybodi
1,2235,0.0056286338,66,2235.9742842886185,cool
1,2230,0.0095091946,72,2231.1620290781216,ishmael
1,2238,0.0030436677,0,2238.0,fore_noon
1,2237,0.0039362872,75,2238.256911080585,abdullah_bin_sahl
1,2238,0.0030436677,66,2238.9729788454347,shoot
1,2237,0.0098407179,75,2238.256911080585,read
1,2219,0.0302481721,63,2219.894141620271,beauti
1,2238,0.0030436677,66,2238.9729788454347,youngster
1,2230,0.0138315558,27,2230.163446924911,stripe
1,2231,0.0376834386,50,2231.5602165301298,interced
1,2211,0.0264533913,76,2212.3058106871213,arm
1,2240,0.0022184962,0,2240.0,dissolut
1,2239,0.0021077134,0,2239.0,ghair_il_maghdubi
1,2240,0.0011092481,0,2240.0,disclosur
1,2236,0.0057549869,40,2236.357753133429,statu
1,2238,0.0030436677,66,2238.9729788454347,henna
1,2225,0.0147040084,93,2226.9427473556657,spot
1,2239,0.0021077134,0,2239.0,hardship
1,2237,0.0049203590,25,2237.139691659866,kinsmen
1,2217,0.0183408774,62,2217.866767865013,aslam
1,2172,0.0430245936,71,2173.160141360963,abi
1,2239,0.0042154269,50,2239.558215363021,illeg
1,2237,0.0039362872,75,2238.256911080585,velvet
1,2240,0.0011092481,0,2240.0,mudhdhakir
1,2237,0.0059044308,50,2237.5587143134367,trait
1,2239,0.0021077134,50,2239.558215363021,singular
1,2234,0.0064390455,28,2234.175463118329,qasim
1,2178,0.0400545768,55,2178.694333769655,vol
1,2240,0.0011092481,0,2240.0,al_bat_ha
1,2239,0.0042154269,0,2239.0,khatayaya
1,2240,0.0011092481,0,2240.0,bilmai
1,2237,0.0039362872,50,2237.5587143134367,most
1,2198,0.0439663720,55,2198.6880178870306,town
1,2225,0.0130702297,18,2225.0728077975336,ishaq
1,2229,0.0128030616,58,2229.7544707882075,defect
1,2239,0.0021077134,0,2239.0,_bin_rabia
1,2189,0.0403545960,75,2190.284456411998,wall
1,2240,0.0011092481,0,2240.0,cradl
1,2235,0.0056286338,66,2235.9742842886185,rememb
1,2238,0.0030436677,33,2238.243284363878,closer
1,2217,0.0206334871,87,2218.706379852909,choic
1,2240,0.0011092481,0,2240.0,al_nughair
1,2178,0.0400545768,63,2178.9109665151536,friday
1,2238,0.0060873353,66,2238.9729788454347,lay
1,2240,0.0011092481,0,2240.0,al_lail
1,2044,0.1271158703,74,2045.3390916911553,face
1,2229,0.0119495242,50,2229.560719065529,expedit
1,2238,0.0121746706,66,2238.9729788454347,mortgag
1,2239,0.0021077134,50,2239.558215363021,then_ibn_abba
1,2238,0.0030436677,66,2238.9729788454347,wet_nurs
1,2239,0.0021077134,50,2239.558215363021,_bin_hisham
1,2218,0.0200142800,34,2218.26057982375,ha
1,2238,0.0071018912,33,2238.243284363878,barrier
1,2216,0.0242830465,71,2217.13711799699,curtain
1,2240,0.0011092481,0,2240.0,yamen
1,2240,0.0011092481,0,2240.0,huwairith
1,2106,0.1214812826,53,2106.6667985232025,sheep
1,2191,0.0640133482,60,2191.821388708487,be
1,2235,0.0075048451,66,2235.9742842886185,cultiv
1,2154,0.0823272432,68,2155.073084607573,call
1,2240,0.0011092481,0,2240.0,topic
1,2240,0.0011092481,0,2240.0,muhaddithun
1,2234,0.0091986365,57,2234.727052684511,flank
1,2238,0.0030436677,66,2238.9729788454347,al_asdi
1,2237,0.0039362872,75,2238.256911080585,sada
1,2232,0.0106725547,55,2232.6775405328913,kingdom
1,2215,0.0195959250,80,2216.444224427946,narrated_ibn_abi
